date,PM2.5,PM10,SO2,NO2,O3,CO
20200422,12.0,33.0,4.0,16.0,47.0,0.3
20200422,11.0,27.0,4.0,15.0,52.0,0.3
20200422,13.0,29.0,4.0,8.0,60.0,0.3
20200422,13.0,33.0,4.0,1.0,74.0,0.3
20200422,12.0,37.0,5.0,2.0,78.0,0.3
20200422,11.0,32.0,4.0,2.0,80.0,0.3
20200422,9.0,34.0,4.0,2.0,84.0,0.3
20200422,8.0,27.0,4.0,2.0,88.0,0.3
20200422,10.0,25.0,3.0,2.0,90.0,0.3
20200422,7.0,23.0,3.0,2.0,89.0,0.3
20200422,12.0,18.0,3.0,2.0,90.0,0.3
20200422,8.0,23.0,3.0,2.0,88.0,0.3
20200422,6.0,23.0,3.0,2.0,88.0,0.3
20200422,14.0,35.0,3.0,,77.0,0.3
20200422,18.0,36.0,4.0,,67.0,0.3
20200422,15.0,37.0,4.0,21.0,60.0,0.4
20200422,14.0,44.0,4.0,19.0,58.0,0.3
20200422,15.0,40.0,4.0,18.0,60.0,0.3
20200423,9.0,35.0,3.0,17.0,58.0,0.3
20200423,11.0,42.0,4.0,25.0,46.0,0.3
20200423,13.0,43.0,5.0,41.0,28.0,0.4
20200423,15.0,,6.0,32.0,37.0,0.4
20200423,13.0,64.0,7.0,43.0,24.0,0.4
20200423,27.0,51.0,27.0,42.0,22.0,0.5
20200423,25.0,44.0,22.0,46.0,20.0,0.4
20200423,19.0,35.0,12.0,30.0,41.0,0.3
20200423,14.0,38.0,6.0,19.0,56.0,0.3
20200423,8.0,38.0,6.0,11.0,68.0,0.3
20200423,8.0,27.0,5.0,6.0,80.0,0.3
20200423,5.0,25.0,5.0,4.0,84.0,0.3
20200423,5.0,17.0,4.0,4.0,88.0,0.3
20200423,5.0,12.0,4.0,2.0,95.0,0.3
20200423,5.0,12.0,3.0,2.0,99.0,0.3
20200423,5.0,11.0,3.0,2.0,99.0,0.3
20200423,5.0,12.0,3.0,1.0,98.0,0.3
20200423,10.0,16.0,4.0,4.0,96.0,0.3
20200423,11.0,20.0,4.0,4.0,94.0,0.3
20200423,8.0,28.0,4.0,14.0,80.0,0.3
20200423,12.0,33.0,6.0,30.0,58.0,0.4
20200423,12.0,34.0,7.0,44.0,44.0,0.4
20200423,15.0,36.0,10.0,43.0,42.0,0.4
20200423,19.0,33.0,6.0,50.0,28.0,0.4
20200424,20.0,35.0,8.0,60.0,17.0,0.4
20200424,23.0,41.0,12.0,55.0,20.0,0.4
20200424,20.0,43.0,13.0,48.0,24.0,0.4
20200424,17.0,40.0,8.0,43.0,27.0,0.4
20200424,12.0,40.0,10.0,48.0,21.0,0.4
20200424,10.0,42.0,10.0,64.0,8.0,0.4
20200424,7.0,44.0,11.0,65.0,9.0,0.4
20200424,16.0,48.0,8.0,56.0,17.0,0.4
20200424,17.0,47.0,10.0,46.0,30.0,0.5
20200424,17.0,48.0,11.0,32.0,51.0,0.4
20200424,,,7.0,22.0,67.0,0.4
20200424,11.0,46.0,6.0,13.0,84.0,0.4
20200424,8.0,40.0,6.0,10.0,92.0,0.4
20200424,10.0,45.0,6.0,10.0,95.0,0.3
20200424,6.0,46.0,5.0,8.0,108.0,0.3
20200424,9.0,50.0,5.0,11.0,109.0,0.3
20200424,8.0,81.0,6.0,12.0,112.0,0.3
20200424,9.0,121.0,6.0,12.0,113.0,0.4
20200424,16.0,112.0,7.0,16.0,106.0,0.4
20200424,14.0,103.0,6.0,21.0,94.0,0.4
20200424,14.0,97.0,6.0,28.0,79.0,0.4
20200424,16.0,94.0,6.0,24.0,78.0,0.4
20200424,23.0,92.0,10.0,34.0,58.0,0.5
20200424,19.0,132.0,21.0,31.0,62.0,1.3
20200425,24.0,77.0,22.0,28.0,68.0,1.2
20200425,26.0,98.0,26.0,46.0,41.0,2.0
20200425,29.0,91.0,14.0,32.0,53.0,0.9
20200425,29.0,91.0,30.0,47.0,35.0,1.7
20200425,27.0,73.0,19.0,27.0,58.0,0.9
20200425,16.0,54.0,6.0,7.0,82.0,0.4
20200425,15.0,55.0,6.0,10.0,78.0,0.5
20200425,18.0,62.0,5.0,9.0,82.0,0.4
20200425,13.0,51.0,5.0,4.0,91.0,0.3
20200425,14.0,44.0,5.0,5.0,91.0,0.4
20200425,13.0,33.0,5.0,5.0,93.0,0.4
20200425,12.0,28.0,5.0,5.0,97.0,0.4
20200425,10.0,24.0,5.0,5.0,102.0,0.4
20200425,11.0,25.0,5.0,6.0,103.0,0.4
20200425,8.0,25.0,5.0,7.0,105.0,0.4
20200425,12.0,26.0,5.0,6.0,108.0,0.3
20200425,15.0,37.0,5.0,20.0,88.0,0.4
20200425,17.0,49.0,8.0,25.0,86.0,0.5
20200425,23.0,51.0,11.0,31.0,79.0,1.1
20200425,18.0,46.0,6.0,18.0,92.0,0.5
20200425,25.0,42.0,6.0,23.0,85.0,0.4
20200425,24.0,37.0,7.0,25.0,81.0,0.5
20200425,25.0,42.0,12.0,27.0,79.0,0.7
20200426,21.0,43.0,15.0,30.0,71.0,0.8
20200426,26.0,48.0,13.0,37.0,57.0,0.7
20200426,19.0,54.0,18.0,43.0,49.0,0.5
20200426,26.0,71.0,16.0,51.0,38.0,0.6
20200426,27.0,71.0,14.0,59.0,25.0,0.8
20200426,26.0,72.0,12.0,74.0,8.0,0.8
20200426,33.0,101.0,15.0,80.0,5.0,1.0
20200426,45.0,120.0,36.0,74.0,18.0,1.5
20200426,45.0,97.0,39.0,64.0,32.0,1.6
20200426,38.0,66.0,30.0,45.0,50.0,1.1
20200426,22.0,52.0,16.0,28.0,70.0,0.8
20200426,16.0,34.0,10.0,13.0,88.0,0.7
20200426,13.0,27.0,8.0,10.0,93.0,0.6
20200426,13.0,25.0,5.0,8.0,97.0,0.4
20200426,13.0,28.0,5.0,6.0,104.0,0.4
20200426,11.0,24.0,5.0,6.0,105.0,0.4
20200426,9.0,26.0,5.0,8.0,104.0,0.4
20200426,14.0,86.0,11.0,14.0,105.0,0.8
20200426,20.0,63.0,17.0,21.0,100.0,0.9
20200426,21.0,62.0,13.0,24.0,98.0,0.7
20200426,18.0,40.0,8.0,20.0,92.0,0.5
20200426,25.0,40.0,10.0,27.0,85.0,0.7
20200426,28.0,43.0,17.0,34.0,79.0,1.0
20200426,35.0,52.0,20.0,43.0,66.0,1.2
20200427,36.0,49.0,48.0,58.0,48.0,1.0
20200427,38.0,55.0,39.0,66.0,36.0,1.8
20200427,39.0,63.0,27.0,69.0,25.0,1.9
20200427,39.0,66.0,24.0,77.0,11.0,1.9
20200427,43.0,90.0,27.0,84.0,6.0,2.7
20200427,45.0,89.0,27.0,87.0,4.0,3.8
20200427,47.0,90.0,24.0,82.0,6.0,3.6
20200427,49.0,128.0,34.0,81.0,10.0,3.4
20200427,55.0,101.0,54.0,75.0,40.0,2.2
20200427,71.0,109.0,36.0,63.0,68.0,1.6
20200427,58.0,109.0,,,80.0,1.4
20200427,,,22.0,47.0,168.0,1.1
20200427,,,14.0,33.0,98.0,
20200427,33.0,43.0,7.0,12.0,106.0,0.5
20200427,18.0,36.0,5.0,9.0,111.0,0.4
20200427,13.0,34.0,6.0,12.0,117.0,0.4
20200427,15.0,39.0,5.0,10.0,126.0,0.4
20200427,24.0,34.0,5.0,12.0,129.0,0.4
20200427,23.0,36.0,5.0,13.0,130.0,0.4
20200427,18.0,40.0,5.0,28.0,108.0,0.4
20200427,30.0,52.0,8.0,43.0,91.0,0.6
20200427,44.0,83.0,20.0,49.0,116.0,0.8
20200427,44.0,91.0,19.0,58.0,93.0,0.8
20200427,51.0,91.0,13.0,57.0,93.0,0.8
20200428,53.0,108.0,12.0,69.0,70.0,0.8
20200428,77.0,103.0,15.0,83.0,50.0,1.2
20200428,59.0,114.0,20.0,121.0,21.0,1.2
20200428,61.0,102.0,17.0,119.0,22.0,0.9
20200428,55.0,91.0,15.0,80.0,41.0,0.8
20200428,49.0,86.0,13.0,58.0,50.0,0.8
20200428,51.0,95.0,13.0,53.0,55.0,0.9
20200428,48.0,96.0,15.0,64.0,49.0,0.6
20200428,47.0,82.0,16.0,58.0,57.0,0.6
20200428,46.0,82.0,16.0,50.0,73.0,0.6
20200428,42.0,76.0,14.0,43.0,86.0,0.7
20200428,43.0,86.0,16.0,39.0,106.0,0.7
20200428,45.0,95.0,17.0,29.0,138.0,0.8
20200428,48.0,107.0,19.0,38.0,144.0,0.9
20200428,50.0,97.0,20.0,37.0,175.0,1.0
20200428,54.0,98.0,17.0,38.0,189.0,0.9
20200428,53.0,118.0,16.0,36.0,204.0,0.8
20200428,52.0,118.0,17.0,35.0,220.0,0.8
20200428,57.0,117.0,19.0,26.0,234.0,0.9
20200428,55.0,133.0,14.0,53.0,164.0,0.8
20200428,49.0,136.0,12.0,60.0,129.0,0.7
20200428,49.0,124.0,14.0,58.0,116.0,0.7
20200428,51.0,129.0,17.0,49.0,114.0,1.3
20200428,50.0,109.0,16.0,37.0,116.0,1.2
20200429,41.0,105.0,13.0,30.0,117.0,0.6
20200429,33.0,95.0,11.0,31.0,108.0,0.7
20200429,34.0,68.0,11.0,31.0,104.0,0.6
20200429,32.0,75.0,10.0,28.0,102.0,0.7
20200429,32.0,75.0,10.0,28.0,97.0,0.7
20200429,40.0,74.0,12.0,29.0,92.0,0.6
20200429,38.0,67.0,10.0,30.0,96.0,0.7
20200429,41.0,79.0,11.0,47.0,86.0,0.7
20200429,43.0,101.0,12.0,67.0,74.0,0.9
20200429,40.0,71.0,12.0,45.0,102.0,0.7
20200429,44.0,73.0,12.0,35.0,116.0,0.6
20200429,38.0,69.0,11.0,34.0,126.0,0.6
20200429,39.0,88.0,12.0,30.0,140.0,0.7
20200429,38.0,87.0,17.0,33.0,153.0,0.8
20200429,46.0,102.0,30.0,33.0,184.0,0.9
20200429,68.0,106.0,30.0,30.0,208.0,1.0
20200429,65.0,126.0,25.0,29.0,221.0,0.9
20200429,64.0,94.0,22.0,30.0,225.0,0.8
20200429,57.0,105.0,19.0,36.0,203.0,1.1
20200429,55.0,125.0,21.0,49.0,185.0,1.2
20200429,55.0,108.0,20.0,42.0,192.0,0.9
20200429,61.0,123.0,18.0,43.0,184.0,0.8
20200429,61.0,119.0,21.0,45.0,160.0,0.9
20200429,61.0,109.0,21.0,55.0,122.0,1.1
20200430,80.0,140.0,24.0,62.0,97.0,1.2
20200430,68.0,120.0,31.0,59.0,88.0,1.4
20200430,70.0,118.0,37.0,64.0,67.0,1.5
20200430,77.0,133.0,38.0,74.0,47.0,2.4
20200430,89.0,146.0,37.0,81.0,31.0,2.7
20200430,107.0,163.0,37.0,104.0,9.0,3.4
20200430,111.0,174.0,32.0,92.0,16.0,3.2
20200430,135.0,219.0,61.0,98.0,16.0,4.8
20200430,129.0,252.0,81.0,104.0,24.0,5.7
20200430,117.0,258.0,74.0,101.0,52.0,4.9
20200430,83.0,178.0,52.0,82.0,103.0,4.5
20200430,89.0,164.0,50.0,64.0,143.0,3.1
20200430,81.0,141.0,45.0,51.0,172.0,2.0
20200430,88.0,143.0,38.0,39.0,198.0,1.4
20200430,96.0,145.0,36.0,39.0,243.0,1.3
20200430,102.0,179.0,41.0,39.0,275.0,1.4
20200430,81.0,149.0,39.0,41.0,293.0,1.4
20200430,93.0,169.0,38.0,37.0,313.0,1.6
20200430,94.0,159.0,41.0,44.0,301.0,1.7
20200430,83.0,162.0,45.0,50.0,231.0,1.6
20200430,85.0,156.0,32.0,48.0,199.0,1.2
20200430,103.0,161.0,31.0,46.0,136.0,1.4
20200430,123.0,168.0,54.0,58.0,73.0,2.0
20200430,164.0,189.0,71.0,75.0,47.0,2.9
20200501,97.0,150.0,73.0,73.0,37.0,4.0
20200501,82.0,155.0,146.0,78.0,26.0,3.1
20200501,102.0,147.0,157.0,78.0,20.0,2.5
20200501,83.0,151.0,114.0,74.0,18.0,2.5
20200501,86.0,145.0,131.0,79.0,13.0,3.0
20200501,109.0,155.0,124.0,75.0,14.0,2.5
20200501,83.0,135.0,59.0,73.0,15.0,3.0
20200501,95.0,161.0,50.0,76.0,21.0,4.3
20200501,98.0,150.0,61.0,74.0,34.0,2.8
20200501,98.0,143.0,49.0,68.0,56.0,2.0
20200501,87.0,149.0,37.0,56.0,80.0,1.4
20200501,71.0,143.0,33.0,48.0,114.0,1.1
20200501,64.0,118.0,31.0,37.0,152.0,0.9
20200501,69.0,98.0,31.0,24.0,208.0,0.9
20200501,63.0,116.0,33.0,24.0,233.0,1.1
20200501,72.0,127.0,35.0,29.0,264.0,1.3
20200501,50.0,124.0,30.0,31.0,286.0,1.1
20200501,46.0,105.0,27.0,26.0,252.0,1.1
20200501,42.0,102.0,25.0,27.0,221.0,1.0
20200501,44.0,87.0,22.0,27.0,196.0,0.8
20200501,45.0,99.0,20.0,32.0,165.0,0.8
20200501,46.0,102.0,21.0,38.0,132.0,0.9
20200501,43.0,88.0,18.0,35.0,111.0,0.7
20200501,37.0,64.0,16.0,35.0,97.0,0.6
20200502,40.0,68.0,20.0,43.0,83.0,1.2
20200502,33.0,51.0,21.0,34.0,94.0,1.1
20200502,36.0,69.0,18.0,26.0,99.0,0.7
20200502,42.0,75.0,18.0,23.0,94.0,0.6
20200502,45.0,68.0,18.0,23.0,85.0,0.8
20200502,41.0,99.0,20.0,36.0,65.0,1.3
20200502,44.0,80.0,21.0,33.0,71.0,1.4
20200502,54.0,82.0,21.0,45.0,55.0,1.1
20200502,59.0,95.0,22.0,54.0,50.0,1.0
20200502,55.0,113.0,23.0,35.0,88.0,0.9
20200502,47.0,175.0,24.0,22.0,123.0,0.7
20200502,47.0,91.0,24.0,23.0,141.0,0.8
20200502,50.0,96.0,23.0,20.0,170.0,0.8
20200502,46.0,80.0,18.0,13.0,187.0,0.8
20200502,40.0,72.0,21.0,15.0,196.0,1.0
20200502,46.0,81.0,18.0,12.0,185.0,0.7
20200502,45.0,96.0,20.0,15.0,197.0,0.8
20200502,43.0,105.0,20.0,20.0,165.0,0.9
20200502,45.0,97.0,23.0,30.0,132.0,1.4
20200502,36.0,55.0,21.0,28.0,115.0,1.0
20200502,28.0,54.0,21.0,23.0,112.0,0.9
20200502,31.0,53.0,18.0,23.0,99.0,0.8
20200502,25.0,45.0,16.0,23.0,86.0,0.8
20200502,28.0,38.0,14.0,24.0,73.0,0.7
20200503,32.0,47.0,15.0,27.0,61.0,0.9
20200503,41.0,70.0,22.0,43.0,42.0,2.4
20200503,41.0,69.0,40.0,45.0,45.0,3.0
20200503,40.0,92.0,62.0,59.0,24.0,3.4
20200503,45.0,66.0,31.0,52.0,23.0,3.3
20200503,57.0,110.0,29.0,47.0,21.0,2.5
20200503,55.0,82.0,18.0,23.0,43.0,1.1
20200503,57.0,77.0,18.0,31.0,36.0,1.3
20200503,60.0,88.0,19.0,36.0,32.0,1.4
20200503,70.0,99.0,17.0,38.0,30.0,1.9
20200503,68.0,100.0,22.0,40.0,28.0,2.6
20200503,49.0,,14.0,32.0,45.0,1.1
20200503,43.0,57.0,10.0,28.0,53.0,0.9
20200503,45.0,69.0,12.0,30.0,52.0,1.0
20200503,53.0,87.0,17.0,37.0,40.0,1.6
20200503,50.0,56.0,16.0,35.0,47.0,2.0
20200503,44.0,72.0,30.0,43.0,40.0,2.2
20200503,37.0,67.0,53.0,50.0,34.0,2.6
20200503,40.0,77.0,26.0,37.0,47.0,1.4
20200503,43.0,80.0,43.0,47.0,32.0,1.6
20200503,47.0,70.0,50.0,59.0,16.0,2.1
20200503,44.0,92.0,52.0,58.0,10.0,2.2
20200503,38.0,82.0,22.0,36.0,26.0,0.8
20200503,47.0,81.0,12.0,32.0,30.0,0.6
20200504,44.0,99.0,52.0,54.0,11.0,1.8
20200504,32.0,94.0,35.0,39.0,29.0,1.1
20200504,24.0,82.0,47.0,41.0,22.0,1.5
20200504,23.0,70.0,43.0,42.0,24.0,1.4
20200504,22.0,79.0,58.0,50.0,16.0,1.6
20200504,25.0,95.0,55.0,57.0,8.0,2.2
20200504,26.0,91.0,63.0,58.0,8.0,2.0
20200504,21.0,76.0,35.0,42.0,34.0,1.3
20200504,21.0,81.0,31.0,46.0,27.0,1.3
20200504,20.0,62.0,31.0,44.0,32.0,1.4
20200504,15.0,77.0,29.0,36.0,45.0,1.4
20200504,26.0,99.0,33.0,45.0,32.0,1.4
20200504,28.0,97.0,33.0,37.0,37.0,1.3
20200504,27.0,91.0,28.0,33.0,46.0,1.2
20200504,30.0,75.0,25.0,29.0,53.0,1.2
20200504,24.0,58.0,23.0,30.0,57.0,1.1
20200504,29.0,62.0,18.0,29.0,57.0,0.9
20200504,28.0,86.0,13.0,30.0,55.0,0.8
20200504,22.0,98.0,10.0,34.0,47.0,0.8
20200504,27.0,69.0,9.0,36.0,45.0,0.8
20200504,32.0,78.0,8.0,40.0,38.0,0.8
20200504,34.0,70.0,8.0,47.0,31.0,0.9
20200504,32.0,74.0,8.0,53.0,22.0,0.8
20200504,42.0,83.0,8.0,53.0,17.0,0.8
20200505,39.0,65.0,7.0,56.0,5.0,0.6
20200505,32.0,57.0,6.0,55.0,4.0,0.6
20200505,34.0,55.0,7.0,55.0,4.0,0.6
20200505,35.0,54.0,6.0,45.0,9.0,0.6
20200505,28.0,54.0,6.0,41.0,8.0,0.6
20200505,25.0,51.0,6.0,45.0,4.0,0.5
20200505,27.0,52.0,6.0,39.0,9.0,0.5
20200505,31.0,54.0,8.0,39.0,16.0,0.5
20200505,37.0,60.0,9.0,38.0,27.0,0.5
20200505,47.0,64.0,11.0,36.0,29.0,0.6
20200505,44.0,58.0,6.0,28.0,28.0,0.5
20200505,43.0,51.0,,27.0,30.0,0.5
20200505,41.0,50.0,,25.0,38.0,0.5
20200505,37.0,48.0,,21.0,56.0,0.5
20200505,27.0,47.0,9.0,,72.0,0.6
20200505,28.0,43.0,8.0,,100.0,0.7
20200505,40.0,70.0,8.0,28.0,,0.8
20200505,41.0,69.0,8.0,27.0,,0.8
20200505,,,8.0,30.0,147.0,
20200505,,,9.0,42.0,96.0,
20200505,83.0,95.0,9.0,39.0,110.0,0.9
20200505,73.0,109.0,10.0,56.0,69.0,1.0
20200505,104.0,102.0,14.0,55.0,66.0,0.9
20200505,81.0,112.0,16.0,38.0,95.0,1.1
20200506,74.0,81.0,16.0,36.0,88.0,1.2
20200506,51.0,68.0,15.0,38.0,79.0,1.0
20200506,56.0,77.0,17.0,42.0,75.0,1.0
20200506,77.0,125.0,38.0,83.0,22.0,1.9
20200506,97.0,163.0,43.0,89.0,15.0,3.0
20200506,87.0,128.0,42.0,76.0,20.0,4.5
20200506,70.0,129.0,60.0,69.0,29.0,3.6
20200506,93.0,137.0,85.0,80.0,26.0,4.1
20200506,110.0,179.0,78.0,83.0,42.0,6.4
20200506,121.0,180.0,92.0,74.0,75.0,5.5
20200506,95.0,158.0,68.0,55.0,114.0,3.8
20200506,78.0,138.0,36.0,32.0,148.0,1.9
20200506,72.0,119.0,20.0,24.0,177.0,1.4
20200506,63.0,105.0,16.0,18.0,180.0,1.0
20200506,60.0,79.0,21.0,20.0,188.0,1.1
20200506,51.0,68.0,20.0,21.0,175.0,0.9
20200506,39.0,50.0,16.0,22.0,167.0,1.0
20200506,36.0,51.0,19.0,27.0,160.0,1.1
20200506,34.0,50.0,18.0,29.0,147.0,1.1
20200506,38.0,51.0,15.0,32.0,135.0,0.9
20200506,38.0,55.0,11.0,35.0,122.0,0.8
20200506,46.0,72.0,13.0,40.0,108.0,1.0
20200506,50.0,83.0,16.0,44.0,99.0,1.3
20200506,51.0,71.0,16.0,43.0,105.0,1.0
20200507,51.0,87.0,22.0,45.0,102.0,1.3
20200507,59.0,105.0,37.0,42.0,107.0,1.9
20200507,62.0,86.0,42.0,45.0,101.0,3.0
20200507,79.0,102.0,59.0,41.0,97.0,2.1
20200507,78.0,125.0,42.0,36.0,96.0,1.8
20200507,83.0,116.0,34.0,35.0,91.0,1.4
20200507,80.0,128.0,44.0,55.0,61.0,3.0
20200507,84.0,128.0,65.0,86.0,36.0,4.5
20200507,73.0,136.0,50.0,80.0,40.0,3.8
20200507,63.0,103.0,39.0,61.0,50.0,2.1
20200507,,,27.0,50.0,48.0,1.2
20200507,,,19.0,52.0,38.0,1.2
20200507,,,25.0,48.0,32.0,1.2
20200507,,53.0,,,,
20200507,46.0,51.0,,,,
20200507,42.0,60.0,15.0,42.0,25.0,1.2
20200507,37.0,60.0,11.0,39.0,26.0,0.8
20200507,38.0,64.0,10.0,42.0,26.0,0.8
20200507,48.0,79.0,12.0,53.0,19.0,1.4
20200507,56.0,78.0,14.0,64.0,13.0,2.1
20200507,57.0,81.0,14.0,55.0,21.0,1.6
20200507,94.0,85.0,14.0,56.0,18.0,2.0
20200507,68.0,60.0,12.0,43.0,26.0,1.6
20200507,59.0,64.0,13.0,53.0,21.0,2.7
20200508,48.0,50.0,14.0,49.0,28.0,3.3
20200508,51.0,53.0,16.0,50.0,25.0,2.9
20200508,56.0,72.0,18.0,43.0,24.0,2.6
20200508,57.0,69.0,14.0,36.0,27.0,1.8
20200508,52.0,61.0,10.0,26.0,37.0,1.2
20200508,48.0,60.0,11.0,37.0,26.0,2.5
20200508,53.0,57.0,12.0,54.0,16.0,3.5
20200508,44.0,45.0,11.0,43.0,20.0,2.4
20200508,46.0,42.0,11.0,45.0,22.0,2.7
20200508,32.0,39.0,10.0,37.0,34.0,1.8
20200508,30.0,35.0,9.0,37.0,40.0,2.7
20200508,28.0,36.0,9.0,32.0,42.0,2.0
20200508,28.0,29.0,8.0,24.0,48.0,1.1
20200508,25.0,26.0,7.0,20.0,54.0,1.0
20200508,21.0,26.0,8.0,23.0,53.0,1.4
20200508,16.0,25.0,12.0,31.0,47.0,1.9
20200508,19.0,30.0,12.0,31.0,46.0,1.5
20200508,26.0,32.0,10.0,30.0,45.0,1.5
20200508,30.0,32.0,10.0,28.0,48.0,1.4
20200508,37.0,30.0,11.0,34.0,43.0,1.3
20200508,41.0,42.0,12.0,40.0,37.0,1.6
20200508,37.0,39.0,10.0,27.0,46.0,1.2
20200508,25.0,35.0,9.0,27.0,47.0,1.2
20200508,29.0,38.0,12.0,29.0,43.0,1.5
20200509,33.0,38.0,10.0,29.0,40.0,1.2
20200509,28.0,43.0,8.0,43.0,26.0,0.8
20200509,29.0,44.0,8.0,36.0,27.0,0.8
20200509,37.0,56.0,8.0,52.0,8.0,0.9
20200509,42.0,58.0,10.0,49.0,5.0,1.0
20200509,45.0,72.0,10.0,39.0,9.0,1.1
20200509,46.0,65.0,9.0,36.0,8.0,1.1
20200509,51.0,71.0,10.0,36.0,12.0,1.0
20200509,53.0,62.0,10.0,30.0,20.0,1.0
20200509,50.0,59.0,9.0,26.0,27.0,0.9
20200509,44.0,55.0,8.0,23.0,29.0,0.8
20200509,35.0,37.0,9.0,15.0,,0.8
20200509,36.0,38.0,8.0,14.0,102.0,0.7
20200509,32.0,41.0,8.0,13.0,112.0,0.6
20200509,36.0,39.0,7.0,16.0,120.0,0.7
20200509,31.0,70.0,6.0,21.0,124.0,0.7
20200509,38.0,54.0,6.0,25.0,102.0,0.7
20200509,39.0,60.0,6.0,30.0,72.0,0.7
20200509,41.0,55.0,8.0,35.0,60.0,0.7
20200509,35.0,54.0,7.0,40.0,49.0,0.8
20200509,39.0,55.0,7.0,41.0,46.0,0.8
20200509,43.0,58.0,8.0,50.0,34.0,0.8
20200509,40.0,56.0,8.0,55.0,25.0,0.9
20200509,46.0,59.0,8.0,51.0,22.0,1.0
20200510,49.0,81.0,8.0,68.0,7.0,1.0
20200510,54.0,79.0,9.0,54.0,12.0,0.9
20200510,49.0,74.0,10.0,58.0,5.0,1.0
20200510,49.0,65.0,11.0,56.0,5.0,0.9
20200510,49.0,72.0,15.0,54.0,8.0,0.9
20200510,50.0,85.0,13.0,54.0,4.0,0.9
20200510,50.0,87.0,14.0,50.0,5.0,0.9
20200510,41.0,88.0,13.0,44.0,11.0,0.9
20200510,55.0,88.0,8.0,39.0,18.0,0.9
20200510,77.0,101.0,6.0,40.0,23.0,0.9
20200510,43.0,99.0,6.0,37.0,36.0,0.8
20200510,23.0,130.0,6.0,14.0,74.0,0.4
20200510,19.0,145.0,6.0,10.0,84.0,0.3
20200510,17.0,131.0,5.0,9.0,92.0,0.3
20200510,14.0,98.0,5.0,9.0,97.0,0.3
20200510,10.0,75.0,5.0,9.0,100.0,0.3
20200510,8.0,88.0,5.0,10.0,102.0,0.3
20200510,7.0,36.0,5.0,12.0,94.0,0.3
20200510,6.0,34.0,5.0,14.0,89.0,0.3
20200510,9.0,30.0,5.0,19.0,76.0,0.3
20200510,21.0,40.0,5.0,27.0,60.0,0.4
20200510,22.0,42.0,13.0,38.0,44.0,0.4
20200510,20.0,43.0,17.0,41.0,36.0,0.5
20200510,16.0,46.0,6.0,53.0,18.0,0.5
20200511,25.0,72.0,18.0,61.0,7.0,0.5
20200511,23.0,50.0,26.0,58.0,10.0,0.5
20200511,23.0,46.0,14.0,60.0,9.0,0.4
20200511,17.0,46.0,10.0,49.0,18.0,0.4
20200511,21.0,41.0,8.0,48.0,17.0,0.4
20200511,12.0,36.0,6.0,52.0,10.0,0.4
20200511,13.0,35.0,5.0,42.0,24.0,0.4
20200511,8.0,34.0,7.0,45.0,27.0,0.4
20200511,17.0,31.0,5.0,39.0,35.0,0.4
20200511,18.0,32.0,6.0,28.0,48.0,0.4
20200511,14.0,39.0,6.0,24.0,59.0,0.4
20200511,10.0,32.0,5.0,13.0,85.0,0.3
20200511,8.0,30.0,5.0,15.0,89.0,0.3
20200511,6.0,30.0,5.0,15.0,97.0,0.3
20200511,6.0,33.0,5.0,12.0,107.0,0.3
20200511,5.0,28.0,5.0,13.0,112.0,0.3
20200511,4.0,25.0,5.0,13.0,114.0,0.3
20200511,5.0,25.0,5.0,19.0,109.0,0.3
20200511,4.0,37.0,6.0,19.0,114.0,0.4
20200511,3.0,44.0,9.0,28.0,97.0,0.4
20200511,15.0,50.0,7.0,37.0,81.0,0.4
20200511,13.0,68.0,9.0,46.0,61.0,0.5
20200511,31.0,238.0,8.0,40.0,65.0,0.4
20200511,30.0,136.0,5.0,11.0,94.0,0.4
20200512,29.0,170.0,5.0,20.0,81.0,0.4
20200512,28.0,69.0,6.0,21.0,74.0,0.4
20200512,20.0,75.0,6.0,20.0,70.0,0.3
20200512,19.0,69.0,8.0,28.0,57.0,0.3
20200512,14.0,64.0,11.0,27.0,55.0,0.4
20200512,22.0,59.0,8.0,24.0,60.0,0.3
20200512,17.0,63.0,11.0,38.0,45.0,0.4
20200512,14.0,71.0,11.0,35.0,47.0,0.4
20200512,18.0,74.0,12.0,29.0,53.0,0.4
20200512,15.0,61.0,11.0,20.0,62.0,0.4
20200512,19.0,57.0,8.0,11.0,74.0,0.3
20200512,15.0,50.0,6.0,10.0,79.0,0.3
20200512,10.0,38.0,,8.0,88.0,0.3
20200512,7.0,30.0,,,94.0,0.3
20200512,5.0,25.0,5.0,,96.0,0.3
20200512,11.0,36.0,5.0,9.0,,0.3
20200512,8.0,31.0,5.0,12.0,,0.3
20200512,9.0,35.0,5.0,19.0,113.0,
20200512,,,5.0,22.0,121.0,
20200512,20.0,49.0,6.0,32.0,112.0,0.3
20200512,19.0,51.0,8.0,45.0,88.0,0.3
20200512,16.0,51.0,10.0,40.0,83.0,0.3
20200512,16.0,51.0,9.0,50.0,66.0,0.4
20200512,19.0,56.0,12.0,92.0,20.0,0.5
20200513,16.0,81.0,10.0,66.0,32.0,0.4
20200513,22.0,85.0,9.0,54.0,37.0,0.4
20200513,27.0,80.0,11.0,51.0,36.0,0.6
20200513,30.0,68.0,13.0,56.0,25.0,0.5
20200513,29.0,82.0,12.0,65.0,17.0,0.4
20200513,21.0,85.0,13.0,73.0,9.0,0.4
20200513,24.0,73.0,12.0,66.0,12.0,0.6
